"商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","注册地编码","注册地名称","第一数量","第一计量单位","第二数量","第二计量单位","人民币",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","321","匈牙利","31","上海市","26","台","65","千克","74,245",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","326","挪威","31","上海市","8","台","13","千克","22,775",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","327","波兰","31","上海市","2520","台","6819","千克","7,539,372",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","328","罗马尼亚","31","上海市","2","台","4","千克","7,093",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","330","瑞典","31","上海市","14","台","21","千克","38,826",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","331","瑞士","31","上海市","406","台","962","千克","1,466,270",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","335","拉脱维亚","31","上海市","22","台","57","千克","72,968",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","336","立陶宛","31","上海市","97","台","259","千克","293,503",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","340","白俄罗斯","31","上海市","12","台","32","千克","30,328",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","344","俄罗斯","31","上海市","78101","台","237025","千克","764,181,616",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","347","乌克兰","31","上海市","109","台","297","千克","245,306",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","350","斯洛文尼亚","31","上海市","1","台","2","千克","3,459",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","351","克罗地亚","31","上海市","1","台","2","千克","3,459",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","352","捷克","31","上海市","260155","台","782861","千克","2,527,040,256",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","353","斯洛伐克","31","上海市","16","台","31","千克","70,771",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","358","塞尔维亚","31","上海市","10","台","19","千克","37,109",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","402","阿根廷","31","上海市","11","台","19","千克","23,513",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","410","巴西","31","上海市","11080","台","32910","千克","113,247,938",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","412","智利","31","上海市","5227","台","9195","千克","14,017,655",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","413","哥伦比亚","31","上海市","4181","台","11957","千克","40,380,922",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","419","厄瓜多尔","31","上海市","9","台","45","千克","70,660",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","427","牙买加","31","上海市","8","台","16","千克","186,618",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","429","墨西哥","31","上海市","37189","台","92540","千克","320,037,044",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","432","巴拿马","31","上海市","3","台","8","千克","36,967",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","434","秘鲁","31","上海市","2629","台","6588","千克","20,053,091",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","501","加拿大","31","上海市","35055","台","92511","千克","285,526,603",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","502","美国","31","上海市","3748364","台","10324452","千克","36,785,497,493",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","601","澳大利亚","31","上海市","184781","台","561352","千克","1,957,683,458",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","609","新西兰","31","上海市","4921","台","14484","千克","53,743,218",
"84713090","其他重量不超过10千克的便携式自动数据处理设备","621","马绍尔群岛","31","上海市","2","台","9","千克","10,267",
